MAC_addr,label,avg_win,avg_mss,avg_sen,ip_cnt,df_cnt,icmp_cnt,tcp_cnt,udp_cnt,http_cnt,dhcp_cnt,dns_cnt,ntp_cnt
30:8c:fb:2f:e4:b2,4,60813.5,0,0.766387,3270,3270,0,3270,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60539.3,0,0.766302,3290,3290,0,3290,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60756.4,0,0.76634,3234,3234,0,3234,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60694.2,0,0.766675,3312,3312,0,3311,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60816.6,0,0.766929,3530,3530,0,3530,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60958.8,0,0.767065,3788,3788,0,3788,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61908.4,0,0.805098,7318,7318,0,7318,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62120.3,0,0.820684,11226,11226,0,11226,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62150.4,0,0.822228,12352,12352,0,12352,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62187.2,0,0.82699,12282,12282,0,12281,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61903.9,0,0.808639,9228,9228,0,9228,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62090.3,0,0.814438,9721,9721,0,9721,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61852.9,1460,0.822056,9874,9872,0,9863,11,14,2,4,5
30:8c:fb:2f:e4:b2,4,61798.9,0,0.807296,7840,7840,0,7840,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61144.4,0,0.796926,4669,4669,0,4669,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61411.9,0,0.791005,4989,4989,0,4989,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61079.8,0,0.779129,4000,4000,0,4000,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60919.2,0,0.766907,3366,3366,0,3366,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60497.1,0,0.766315,3335,3335,0,3334,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60706.7,0,0.766369,3272,3272,0,3272,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60892.5,0,0.769995,3581,3581,0,3581,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60962.4,0,0.772706,4003,4003,0,4003,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60522.4,0,0.766413,3209,3209,0,3209,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60888.5,0,0.766749,3209,3209,0,3209,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60672,0,0.766394,3215,3215,0,3215,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60499.4,0,0.766499,3229,3229,0,3229,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60509.8,0,0.766368,3272,3272,0,3272,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60700.1,0,0.76642,3292,3292,0,3291,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60872.8,0,0.766537,3345,3345,0,3345,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60931.9,0,0.766307,3594,3594,0,3594,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61056.9,0,0.768679,3688,3688,0,3688,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61007.7,0,0.771077,3757,3757,0,3757,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61046.8,0,0.7709,3883,3883,0,3883,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61170,0,0.783685,4788,4788,0,4787,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61635.5,0,0.806281,7440,7440,0,7440,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61574,0,0.80112,6717,6717,0,6717,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61627.6,0,0.791849,6155,6155,0,6155,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61116.5,0,0.776251,4283,4283,0,4283,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60831,0,0.772066,3878,3878,0,3878,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61032.7,0,0.771239,3779,3779,0,3778,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60799.9,0,0.769211,3593,3593,0,3593,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60407,0,0.766237,3330,3330,0,3330,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60663,0,0.766195,3318,3318,0,3318,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60728.8,0,0.766516,3279,3279,0,3279,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60878.6,0,0.766276,3323,3323,0,3323,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60643.3,0,0.766285,3432,3432,0,3431,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60474.2,0,0.766277,3272,3272,0,3272,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60770.5,0,0.766243,3227,3227,0,3227,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60615,0,0.766218,3240,3240,0,3240,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60652,0,0.766069,3183,3183,0,3183,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60783.3,0,0.76683,3249,3249,0,3249,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60565.9,0,0.766127,3305,3305,0,3304,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60473.4,0,0.766412,3244,3244,0,3244,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60765.8,0,0.766393,3281,3281,0,3281,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60531.6,0,0.766112,3223,3223,0,3223,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60842,0,0.766192,3321,3321,0,3321,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60768.2,0,0.768406,3657,3657,0,3657,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61443.5,0,0.781932,4733,4733,0,4732,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61176.1,0,0.785324,4688,4688,0,4688,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61096.2,0,0.771055,3854,3854,0,3854,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61328.7,0,0.782344,4555,4555,0,4555,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61123.4,0,0.772902,3921,3921,0,3921,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60798.6,0,0.766681,3307,3307,0,3307,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60836.9,0,0.766306,3377,3377,0,3376,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60704.9,0,0.766303,3329,3329,0,3329,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60859.8,0,0.766057,3321,3321,0,3321,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60634.3,0,0.766731,3242,3242,0,3242,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60800.3,0,0.766094,3247,3247,0,3247,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60567.2,0,0.766323,3222,3222,0,3222,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60616.8,0,0.766129,3244,3244,0,3243,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60707.9,0,0.766548,3214,3214,0,3214,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60916,0,0.766611,3192,3192,0,3192,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60267.9,0,0.766666,3208,3208,0,3208,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60492.7,0,0.766309,3246,3246,0,3246,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60668.6,0,0.766324,3239,3239,0,3239,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60603.2,0,0.76644,3251,3251,0,3250,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60451.3,0,0.766584,3238,3238,0,3238,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60680.5,0,0.76638,3288,3288,0,3288,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61170.2,0,0.780214,4552,4552,0,4552,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61545.4,0,0.799626,5616,5616,0,5616,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61050,0,0.773217,4436,4436,0,4436,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62128.9,0,0.840645,12425,12425,0,12424,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61531.4,0,0.79142,5549,5549,0,5549,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61199.6,0,0.786418,5282,5282,0,5282,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61364.8,0,0.77903,4723,4723,0,4723,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60845.6,0,0.76822,3586,3586,0,3586,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60978.5,0,0.766169,3379,3379,0,3379,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60622,0,0.766258,3281,3281,0,3280,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60564.7,0,0.766389,3302,3302,0,3302,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60838.1,0,0.766248,3314,3314,0,3314,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60425.1,0,0.76652,3226,3226,0,3226,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60734.9,0,0.766294,3259,3259,0,3259,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60683.1,0,0.766338,3233,3233,0,3233,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60796.3,0,0.766303,3241,3241,0,3240,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60519.8,0,0.766265,3260,3260,0,3260,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60486.7,0,0.766337,3237,3237,0,3237,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60660.6,0,0.766322,3226,3226,0,3226,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60802,0,0.766434,3250,3250,0,3250,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60771.6,0,0.766536,3260,3260,0,3260,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60583.8,0,0.766669,3390,3390,0,3389,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60808.9,0,0.767619,3452,3452,0,3452,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60797.3,0,0.767463,3462,3462,0,3462,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61112.5,0,0.769967,3705,3705,0,3705,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60875,0,0.770601,3776,3776,0,3776,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61049.1,0,0.773213,4252,4252,0,4252,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61947.9,0,0.811886,8408,8408,0,8407,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60964.2,0,0.77204,3869,3869,0,3869,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62038.5,0,0.813101,8895,8895,0,8895,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61876.2,0,0.814647,7401,7401,0,7401,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62233.6,0,0.849775,15451,15451,0,15451,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62534.8,0,0.93071,32203,32203,0,32203,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61232.7,0,0.778507,4298,4298,0,4297,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61074.7,0,0.771252,4061,4061,0,4061,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60882.4,0,0.766137,3297,3297,0,3297,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61862.4,0,0.895071,7924,7924,0,7924,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60739.1,0,0.766277,3205,3205,0,3205,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60816.3,0,0.766207,3275,3275,0,3275,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61035.3,0,0.801553,3857,3857,0,3856,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60533,0,0.766897,3363,3363,0,3363,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60951.3,0,0.766587,3360,3360,0,3360,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60950.6,0,0.766561,3393,3393,0,3393,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60737.3,0,0.766429,3385,3385,0,3385,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60930.5,0,0.766616,3354,3354,0,3354,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60685.4,0,0.7673,3505,3505,0,3504,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60413.5,0,0.768441,3444,3444,0,3444,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60765.5,0,0.76712,3497,3497,0,3497,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60849,0,0.769431,3625,3625,0,3625,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60766.8,0,0.771065,3871,3871,0,3871,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61286.5,0,0.77385,4206,4206,0,4206,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61433.6,0,0.780163,4696,4696,0,4695,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61139.9,0,0.767897,3655,3655,0,3655,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61394,0,0.771415,4047,4047,0,4047,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61127.2,0,0.772617,4465,4465,0,4465,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61477.6,0,0.77538,4569,4569,0,4569,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61756.3,0,0.815534,7111,7111,0,7111,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62201.3,0,0.838631,12731,12731,0,12730,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61164.7,0,0.784412,4262,4262,0,4262,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60739,0,0.765969,3388,3388,0,3388,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60724.5,0,0.768375,3393,3393,0,3393,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60582,0,0.767345,3640,3640,0,3640,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60814.4,0,0.768771,3494,3494,0,3494,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60619.8,0,0.766425,3220,3220,0,3219,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60754.6,0,0.766648,3508,3508,0,3508,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60571.4,0,0.766689,3425,3425,0,3425,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60609.2,0,0.766575,3431,3431,0,3431,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60697.2,0,0.766358,3555,3555,0,3555,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60739.3,0,0.766738,3419,3419,0,3419,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60744.9,0,0.766855,3430,3430,0,3429,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60623.4,0,0.767072,3455,3455,0,3455,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60459.8,0,0.768135,3517,3517,0,3517,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61508.2,0,0.785767,4887,4887,0,4887,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61423.3,0,0.782773,5363,5363,0,5363,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61629.8,0,0.789302,6504,6504,0,6504,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62169.5,0,0.837016,12447,12447,0,12446,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61201.4,0,0.766854,3726,3726,0,3726,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61129.4,0,0.774917,4089,4089,0,4089,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61950.5,0,0.810534,8992,8992,0,8992,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61968.5,0,0.820264,10593,10593,0,10593,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61986.1,0,0.810295,8511,8511,0,8511,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61029,0,0.779647,4309,4309,0,4308,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,62071.8,0,0.824306,11901,11901,0,11901,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62126.2,0,0.827391,11646,11646,0,11646,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62208.6,0,0.827003,12551,12551,0,12551,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62178.2,0,0.825582,13320,13320,0,13320,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62092.2,0,0.813541,8581,8581,0,8581,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60721,0,0.766781,3418,3418,0,3417,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60823.7,0,0.766381,3352,3352,0,3352,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60656.1,0,0.766381,3365,3365,0,3365,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60898.6,0,0.766291,3327,3327,0,3327,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60830.3,0,0.766829,3332,3332,0,3332,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60689.2,0,0.76632,3362,3362,0,3362,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60757.2,0,0.766888,3452,3452,0,3451,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60821.8,0,0.76709,3508,3508,0,3508,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60574.5,0,0.766926,3430,3430,0,3430,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60769.7,0,0.770916,3784,3784,0,3784,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61187.7,0,0.776874,4724,4724,0,4724,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62015.2,0,0.810801,9644,9644,0,9644,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62179.8,0,0.83332,12455,12455,0,12454,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61463.1,0,0.788685,5632,5632,0,5632,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61276.2,0,0.770878,4513,4513,0,4513,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61626.2,0,0.774535,5588,5588,0,5588,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61804.1,0,0.787165,6415,6415,0,6415,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61572.3,0,0.788026,5483,5483,0,5483,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61380,0,0.78808,5825,5825,0,5824,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61461.3,0,0.773918,5236,5236,0,5236,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60780.6,0,0.769411,3681,3681,0,3681,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60736,0,0.766267,3657,3657,0,3657,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61041.6,0,0.766502,3726,3726,0,3726,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61015.8,0,0.766812,3526,3526,0,3526,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60862.9,0,0.766515,3393,3393,0,3392,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60954,0,0.766893,3331,3331,0,3331,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60648.9,0,0.767128,3353,3353,0,3353,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60773.9,0,0.766838,3326,3326,0,3326,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60541.6,0,0.766675,3349,3349,0,3349,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60577.2,0,0.76656,3350,3350,0,3350,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60540.6,0,0.766607,3376,3376,0,3375,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60744.7,0,0.766231,3398,3398,0,3398,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60976.1,0,0.766385,3583,3583,0,3583,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60572.2,0,0.765958,3342,3342,0,3342,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60800.5,0,0.767048,3468,3468,0,3468,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61566.6,0,0.782715,6038,6038,0,6038,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61857.1,0,0.801173,7592,7592,0,7591,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61602.5,0,0.794416,5906,5906,0,5906,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61599.3,0,0.790118,5671,5671,0,5671,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61056.2,0,0.774655,4380,4380,0,4380,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61217,0,0.771764,4656,4656,0,4656,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61266.2,0,0.770074,4649,4649,0,4649,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60944.2,0,0.76722,3723,3723,0,3722,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60852,0,0.767787,3631,3631,0,3631,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60876.4,0,0.768181,3746,3746,0,3746,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61076.1,0,0.766764,3732,3732,0,3732,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60681.7,0,0.766788,3616,3616,0,3616,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60864.6,0,0.766702,3493,3493,0,3493,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60779,0,0.766764,3336,3336,0,3335,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60701.4,0,0.766841,3383,3383,0,3383,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60978,0,0.767031,3378,3378,0,3378,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60716.5,0,0.767425,3379,3379,0,3379,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60911.8,0,0.766462,3352,3352,0,3352,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60611,0,0.766703,3435,3435,0,3434,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60638.6,0,0.766419,3394,3394,0,3394,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60679.3,0,0.766222,3286,3286,0,3286,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60718.3,0,0.765952,3352,3352,0,3352,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60843.7,0,0.766333,3324,3324,0,3324,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60558.4,0,0.766417,3348,3348,0,3348,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60942.1,0,0.768581,3582,3582,0,3581,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60650.7,0,0.766933,3356,3356,0,3356,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60777.8,0,0.766906,3364,3364,0,3364,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60861.5,0,0.767235,3422,3422,0,3422,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60688.2,0,0.767738,3628,3628,0,3628,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60720.5,0,0.766774,3386,3386,0,3386,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60587.9,0,0.767342,3425,3425,0,3424,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60669.5,0,0.766474,3476,3476,0,3476,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60716.2,0,0.7677,3469,3469,0,3469,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60892,0,0.766356,3381,3381,0,3381,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60762.5,0,0.766665,3368,3368,0,3368,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60527,0,0.766917,3326,3326,0,3326,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60776.6,0,0.76651,3363,3363,0,3362,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60556.2,0,0.76635,3233,3233,0,3233,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60716.4,0,0.766633,3228,3228,0,3228,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60542.5,0,0.766185,3212,3212,0,3212,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60737,0,0.766393,3232,3232,0,3232,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60551.2,0,0.766452,3254,3254,0,3253,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60556,0,0.766332,3372,3372,0,3372,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60746.7,0,0.769322,4045,4045,0,4045,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61354.8,0,0.777134,5179,5179,0,5179,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61938.5,0,0.801956,8697,8697,0,8697,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62139.2,0,0.817685,12115,12115,0,12115,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,62183.6,0,0.837796,13682,13682,0,13681,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,61074.1,0,0.775476,4244,4244,0,4244,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61244,0,0.777426,4289,4289,0,4289,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61474.9,0,0.781305,5196,5196,0,5196,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,61619.8,0,0.776588,5722,5722,0,5722,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60954.5,0,0.76811,4019,4019,0,4019,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60646.6,0,0.766575,3525,3525,0,3524,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60817.1,0,0.766691,3499,3499,0,3499,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60631.6,0,0.767041,3469,3469,0,3469,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60857.6,0,0.766672,3382,3382,0,3382,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60727.2,0,0.766671,3337,3337,0,3337,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60748.7,0,0.766523,3313,3313,0,3313,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60857.8,0,0.766634,3351,3351,0,3350,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60598.9,0,0.766591,3357,3357,0,3357,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60827.6,0,0.767335,3519,3519,0,3519,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60645.7,0,0.766667,3406,3406,0,3406,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60704.9,0,0.766802,3389,3389,0,3389,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60958,0,0.766663,3442,3442,0,3442,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60560.4,0,0.766717,3380,3380,0,3379,1,0,1,1,1
30:8c:fb:2f:e4:b2,4,60727.2,0,0.766493,3428,3428,0,3428,0,0,0,1,1
30:8c:fb:2f:e4:b2,4,60875.7,0,0.767025,3449,3449,0,3449,0,0,0,1,1
