MAC_addr,label,min_1,min_2,min_3,min_4,min_5,min_6,min_7,min_8,min_9,min_10,min_11,min_12,min_13,min_14,min_15,min_16,min_17,min_18,min_19,min_20,min_21,min_22,min_23,min_24,min_25,min_26,min_27,min_28,min_29,min_30,min_31,min_32,min_33,min_34,min_35,min_36,min_37,min_38,min_39,min_40,min_41,min_42,min_43,min_44,min_45,min_46,min_47,min_48,min_49,min_50,min_51,min_52,min_53,min_54,min_55,min_56,min_57,min_58,min_59
00:62:6e:51:27:2e,7,13,21,34,15,20,14,29,14,20,17,20,30,20,14,20,14,37,15,20,13,20,35,13,21,14,21,30,21,14,24,14,33,14,21,14,20,26,20,21,17,21,25,21,12,22,12,33,12,22,16,22,26,20,14,21,21,30,21,14
00:62:6e:51:27:2e,7,20,14,35,14,20,14,35,23,14,24,14,39,13,21,14,21,30,21,14,24,14,29,14,20,21,13,38,14,21,12,21,29,22,13,22,13,38,13,21,13,21,37,13,21,13,21,30,21,12,25,13,37,13,22,13,22,29,22,13
00:62:6e:51:27:2e,7,14,21,31,20,14,20,28,20,14,24,14,37,21,14,22,13,38,12,21,12,20,31,21,14,21,14,36,14,20,24,12,38,12,22,13,22,25,22,13,25,13,38,13,22,13,21,30,20,21,17,21,30,20,12,21,12,33,12,22
00:62:6e:51:27:2e,7,21,14,39,13,21,13,20,29,21,18,19,30,20,14,20,20,29,21,13,24,13,36,13,22,13,21,30,21,13,25,13,37,14,20,14,20,38,12,21,16,21,30,21,13,21,13,37,13,22,17,22,29,20,13,20,21,29,22,13
00:62:6e:51:27:2e,7,16,18,31,21,13,21,29,22,13,25,13,22,30,22,13,20,14,36,14,22,14,19,32,14,21,14,22,29,21,17,21,13,37,13,22,13,22,24,19,17,20,37,12,21,13,21,29,23,12,25,13,32,13,22,13,22,27,21,13
00:62:6e:51:27:2e,7,13,20,29,20,14,19,14,36,21,17,18,13,34,13,21,13,21,29,21,16,17,13,36,13,21,20,29,23,14,26,13,39,13,22,13,22,30,23,13,25,13,38,20,15,20,14,32,13,20,17,17,27,22,13,22,13,37,13,21
00:62:6e:51:27:2e,7,19,13,38,13,21,13,21,22,21,16,17,20,30,21,14,22,13,36,13,24,14,21,29,21,13,21,13,37,13,23,9,21,30,14,21,14,21,31,22,16,18,13,33,13,22,13,21,27,21,16,17,13,33,20,14,20,14,35,13
00:62:6e:51:27:2e,7,13,22,27,22,13,22,13,38,13,20,17,20,26,21,13,20,20,30,20,14,19,13,39,13,22,13,22,29,22,16,18,13,34,20,14,20,14,32,15,23,10,20,26,21,14,21,13,38,13,25,9,35,20,14,20,13,32,13,21
00:62:6e:51:27:2e,7,16,21,30,14,21,15,21,30,22,13,22,13,34,13,20,13,20,30,21,13,21,21,25,20,15,20,15,36,14,20,12,21,27,22,13,22,13,36,13,20,23,14,37,14,21,14,21,30,20,14,19,14,34,14,20,13,21,34,14
00:62:6e:51:27:2e,7,25,13,37,13,21,20,14,33,15,21,18,20,25,21,13,22,13,32,13,20,16,21,22,21,13,20,20,31,20,14,21,14,38,14,21,14,21,23,20,13,25,13,37,13,21,20,14,37,14,20,17,20,30,21,14,21,16,30,14
00:62:6e:51:27:2e,7,12,22,30,21,13,21,13,33,13,22,19,15,31,15,21,14,20,26,21,14,24,14,35,14,20,13,21,29,21,20,18,20,31,20,14,21,13,36,14,21,17,21,30,21,14,20,13,36,13,21,19,14,29,14,20,14,20,24,20
00:62:6e:51:27:2e,7,23,14,37,14,21,14,21,28,20,14,23,13,38,20,14,20,14,35,15,21,13,21,26,21,14,21,14,38,14,21,17,20,38,13,21,13,20,25,21,13,24,14,36,14,20,14,20,24,20,14,23,14,36,21,12,21,12,37,12
00:62:6e:51:27:2e,7,25,20,31,20,15,21,14,37,14,20,13,20,30,20,14,20,14,35,21,13,25,13,36,12,20,14,20,29,20,14,23,14,33,14,20,14,19,33,13,21,17,21,29,21,13,21,14,36,14,21,17,21,26,21,14,21,14,38,21
00:62:6e:51:27:2e,7,17,20,30,20,14,20,20,29,19,14,23,14,31,14,21,14,21,29,20,14,24,14,28,14,20,21,13,37,14,20,18,21,28,21,14,26,14,34,14,21,17,20,28,20,20,13,22,24,21,13,25,13,35,13,21,14,21,25,20
00:62:6e:51:27:2e,7,24,14,38,14,20,14,20,29,20,21,16,21,29,22,13,22,13,29,14,21,17,21,27,21,14,20,14,32,21,13,25,12,35,12,22,12,22,22,21,14,24,14,38,14,49,55,63,69,32,62,58,28,30,21,12,29,29,41,13
00:62:6e:51:27:2e,7,18,17,30,21,13,20,14,32,14,20,17,17,29,19,14,21,21,30,21,13,25,13,37,13,21,14,21,27,20,14,22,10,36,14,19,13,20,35,13,21,17,17,27,21,13,22,13,31,14,20,17,17,30,21,14,20,14,38,21
00:62:6e:51:27:2e,7,17,16,37,13,22,13,21,23,22,16,59,52,74,55,60,45,19,29,20,14,35,53,66,64,53,56,56,77,55,61,41,17,26,21,14,21,14,36,13,20,16,16,30,13,21,14,21,30,22,13,25,9,31,13,22,13,22,23,19
00:62:6e:51:27:2e,7,20,14,36,14,20,22,13,38,13,20,14,21,26,22,13,22,13,34,13,21,17,16,29,20,21,13,21,29,22,12,25,9,38,13,20,13,21,29,21,13,25,16,30,20,13,22,12,37,13,22,16,18,25,21,13,21,13,36,13
00:62:6e:51:27:2e,7,13,21,22,22,13,20,14,37,14,19,21,13,31,13,21,14,22,29,21,13,22,12,38,13,22,13,21,27,20,20,13,25,30,21,12,21,12,31,13,22,13,21,28,21,13,22,13,33,20,13,20,18,38,12,22,13,21,24,22
00:62:6e:51:27:2e,7,21,13,39,13,21,13,22,23,22,13,21,17,38,13,20,13,20,36,13,20,13,21,28,22,13,22,13,35,13,22,13,26,26,21,20,14,20,26,21,12,22,16,31,13,22,13,22,22,22,13,22,19,31,20,13,21,13,32,13
00:62:6e:51:27:2e,7,20,20,26,21,13,20,14,36,13,21,13,25,26,21,13,22,13,35,13,22,13,25,32,14,20,14,21,29,22,13,22,16,39,13,22,13,22,29,22,13,21,19,27,20,14,20,13,32,12,22,14,24,23,22,13,21,13,37,20
00:62:6e:51:27:2e,7,13,25,28,21,13,20,13,37,20,14,20,13,31,12,21,13,22,29,22,13,22,12,37,13,21,13,21,29,21,20,14,24,23,22,13,21,13,33,13,21,13,25,25,22,13,22,13,35,20,14,20,18,37,14,21,14,21,29,21
00:62:6e:51:27:2e,7,21,12,34,13,21,13,21,27,21,13,21,17,36,20,13,20,15,36,14,21,13,25,25,22,13,22,13,37,13,22,13,25,34,13,20,14,20,29,21,13,21,13,34,13,22,13,22,24,21,13,22,24,30,20,14,20,13,36,13
00:62:6e:51:27:2e,7,22,24,26,19,15,20,13,36,13,21,13,24,27,21,13,21,13,35,20,14,20,13,36,13,21,14,21,23,21,14,21,17,37,13,22,20,14,34,14,21,13,24,29,21,13,20,14,31,14,21,14,23,37,14,21,13,21,23,21
00:62:6e:51:27:2e,7,21,29,21,14,22,13,41,14,22,13,22,29,21,14,20,14,40,17,13,21,12,38,13,22,13,22,33,21,13,22,13,31,13,21,20,13,36,13,21,13,22,29,22,12,22,13,43,13,22,13,22,29,21,20,14,20,33,17,13
00:62:6e:51:27:2e,7,21,30,19,14,19,21,29,20,14,21,13,37,13,21,13,21,28,21,13,20,14,35,14,20,21,14,39,12,20,14,21,29,21,13,22,13,34,17,22,13,21,29,20,14,21,20,30,25,13,21,14,39,13,22,13,22,28,21,13
00:62:6e:51:27:2e,7,13,37,13,21,13,20,30,23,21,14,20,30,21,13,22,13,33,17,21,13,22,26,21,13,21,13,37,19,13,20,14,33,13,21,13,21,28,22,13,22,13,38,13,22,13,21,29,25,20,13,20,31,20,15,21,13,38,12,21
00:62:6e:51:27:2e,7,21,26,22,13,22,13,37,16,21,13,21,30,21,20,13,20,29,22,13,22,13,39,13,22,13,22,29,25,13,20,13,37,20,14,20,14,36,17,20,14,20,28,21,13,22,13,38,16,21,13,21,36,14,20,14,20,31,20,13
00:62:6e:51:27:2e,7,14,33,14,20,13,21,29,24,13,21,13,35,13,20,13,20,29,24,20,15,20,31,21,14,21,13,38,16,22,13,22,29,22,13,22,13,35,19,14,20,15,36,13,21,14,21,30,24,14,21,13,38,13,22,13,21,26,25,20
00:62:6e:51:27:2e,7,13,38,13,21,20,15,37,17,20,14,21,29,21,13,22,13,38,12,21,14,20,25,21,20,14,20,28,23,14,20,14,36,14,21,14,21,31,24,13,20,20,30,20,14,20,14,34,17,21,14,21,28,20,14,21,14,38,14,21
00:62:6e:51:27:2e,7,22,30,21,13,20,13,37,17,21,20,15,33,14,21,14,21,30,24,14,21,14,37,13,21,13,21,36,18,20,14,21,30,20,13,21,14,36,17,20,14,21,31,21,14,20,20,31,24,14,21,13,37,13,21,13,21,29,24,14
00:62:6e:51:27:2e,7,14,37,14,20,14,20,31,23,13,21,13,32,20,14,20,15,36,17,21,14,21,26,21,14,21,14,36,18,19,21,12,37,13,20,14,21,29,24,14,20,14,36,14,21,14,21,30,24,21,14,21,30,21,12,21,13,37,17,20
00:62:6e:51:27:2e,7,20,31,20,14,21,14,35,16,21,14,21,24,21,14,20,14,36,18,19,20,14,37,14,21,14,21,30,24,14,20,14,36,14,20,14,20,38,15,21,13,22,28,21,14,21,14,37,17,21,14,21,31,21,21,13,21,29,21,12
00:62:6e:51:27:2e,7,20,29,20,13,22,20,31,20,14,21,14,37,14,20,14,20,31,23,14,19,14,37,21,12,21,13,38,16,21,14,21,28,21,14,21,14,34,17,17,14,21,35,13,21,13,22,24,21,12,22,13,38,14,21,14,21,31,23,17
00:62:6e:51:27:2e,7,14,33,14,20,14,19,30,24,21,14,21,31,20,15,21,14,36,17,23,14,21,31,20,14,20,14,37,21,12,21,12,38,13,21,13,21,30,23,14,20,14,34,14,20,21,14,38,16,21,12,21,28,22,12,21,13,31,16,18
00:62:6e:51:27:2e,7,21,31,20,14,20,14,33,17,17,14,20,28,20,21,13,21,31,24,9,22,13,36,14,21,14,21,27,23,10,20,21,28,20,13,21,13,35,15,22,12,22,30,21,13,22,13,35,16,18,21,14,38,13,22,12,22,25,25,9
00:62:6e:51:27:2e,7,14,38,13,21,14,21,31,22,12,20,14,35,14,20,14,19,30,19,17,20,21,29,20,14,21,14,37,13,20,14,20,31,20,14,20,14,37,14,23,14,20,32,12,21,13,21,31,22,12,21,13,37,13,21,12,20,30,20,13
00:62:6e:51:27:2e,7,14,36,14,20,21,13,37,13,20,14,21,30,21,13,21,13,37,14,24,14,20,31,19,21,12,21,27,21,12,22,12,36,13,22,13,22,30,21,12,22,13,38,20,13,21,12,38,12,21,13,21,27,21,13,22,13,38,13,25
00:62:6e:51:27:2e,7,21,25,20,14,19,14,37,14,24,21,13,34,12,21,14,22,24,22,12,21,13,32,13,21,13,20,38,12,20,13,21,31,22,12,21,13,38,13,25,13,22,25,22,13,22,20,32,20,18,20,13,36,12,22,12,22,30,22,12
00:62:6e:51:27:2e,7,13,37,13,21,13,22,30,22,12,21,13,38,19,13,21,13,39,13,25,14,21,30,21,13,21,13,35,12,24,13,22,36,13,20,14,21,31,21,12,22,12,38,12,22,13,22,24,21,12,21,20,31,21,14,21,13,36,13,25
00:62:6e:51:27:2e,7,14,33,20,14,21,14,39,13,24,13,22,30,22,13,21,13,37,12,24,20,13,38,14,21,13,22,30,22,12,22,13,33,13,22,13,22,36,15,23,14,20,31,21,13,20,14,65,57,61,13,22,30,22,13,22,22,37,20,17
00:62:6e:51:27:2e,7,22,30,20,13,21,13,36,21,13,21,12,38,13,24,12,22,30,20,17,22,13,39,13,21,13,21,30,20,24,15,20,31,22,13,22,13,39,13,25,13,22,26,22,13,21,13,39,20,18,20,14,37,13,46,25,31,41,23,34
00:62:6e:51:27:2e,7,53,45,13,22,13,21,30,21,17,20,13,39,19,14,20,15,37,13,25,13,22,29,22,13,21,13,38,13,24,20,14,35,13,21,14,21,31,20,17,20,14,38,13,22,13,21,37,14,20,13,20,31,21,13,21,13,37,14,20
00:62:6e:51:27:2e,7,19,31,20,13,21,13,38,13,25,13,21,30,20,13,20,20,30,19,18,20,13,38,14,21,13,22,28,20,16,18,13,38,13,21,20,14,37,13,20,13,20,28,20,14,20,14,34,14,23,10,21,39,13,20,14,20,30,21,17
00:62:6e:51:27:2e,7,21,33,14,19,15,21,31,21,17,18,13,38,13,22,13,22,27,20,20,13,20,31,20,15,21,13,31,14,23,14,20,31,20,14,21,14,34,20,17,16,14,36,13,20,13,20,30,20,17,17,14,38,14,21,14,20,30,20,21
00:62:6e:51:27:2e,7,13,39,13,21,13,21,38,13,23,14,21,31,21,14,21,14,37,14,24,10,21,29,22,20,15,20,30,20,18,21,14,35,14,21,14,21,30,20,17,17,14,33,14,20,20,13,36,13,23,14,21,30,20,13,21,14,37,14,24
00:62:6e:51:27:2e,7,21,31,21,14,20,14,32,14,20,24,14,35,14,20,14,21,28,21,14,20,14,32,14,21,14,20,37,13,21,16,20,28,20,13,21,14,38,13,21,13,20,28,20,14,20,20,28,21,13,25,13,39,12,21,12,20,28,20,13
00:62:6e:51:27:2e,7,14,35,14,20,14,20,28,20,14,24,14,38,20,13,21,13,36,14,20,13,20,31,20,14,21,14,37,14,21,20,14,38,12,21,13,21,30,21,12,21,13,36,13,21,13,21,31,14,21,17,21,29,22,13,22,12,38,12,22
00:62:6e:51:27:2e,7,37,14,21,14,24,30,21,14,20,13,35,13,20,13,25,37,14,20,15,21,27,21,14,20,17,37,14,20,14,21,37,13,21,13,25,29,21,12,21,13,35,14,21,14,23,31,20,14,20,14,36,21,12,21,17,37,12,21,12
00:62:6e:51:27:2e,7,30,19,15,20,18,37,14,21,14,21,31,21,14,21,18,36,14,20,21,13,38,14,21,14,25,29,21,14,21,14,35,14,21,14,24,38,13,21,13,22,29,22,13,22,15,37,13,21,14,21,30,21,21,13,25,25,21,12,21
00:62:6e:51:27:2e,7,27,20,14,20,23,30,20,14,20,14,36,14,21,14,20,30,21,14,21,13,36,21,13,21,17,38,13,22,13,21,30,21,14,21,17,31,14,21,14,20,26,19,21,12,21,29,22,13,21,13,37,13,21,13,20,31,21,14,21
00:62:6e:51:27:2e,7,33,14,21,14,23,27,20,14,20,21,29,21,13,22,16,33,14,21,14,21,28,21,14,21,17,31,14,20,21,13,38,12,21,13,21,26,22,13,22,13,37,14,21,14,24,26,20,14,20,21,29,21,13,21,17,35,13,22,13
00:62:6e:51:27:2e,7,29,21,14,22,16,31,14,21,14,20,31,19,21,14,20,25,21,12,22,13,38,13,22,13,24,26,22,13,20,21,27,21,12,21,17,38,13,22,13,22,27,22,13,22,16,29,13,22,13,22,37,13,21,13,21,28,22,12,22
00:62:6e:51:27:2e,7,37,14,21,13,22,29,22,13,22,13,34,13,20,14,20,41,12,21,13,21,29,22,13,22,16,32,13,22,13,22,30,22,20,15,20,30,20,13,22,12,38,12,22,12,25,26,22,13,22,13,38,13,22,20,18,33,14,21,13
00:62:6e:51:27:2e,7,37,14,20,21,14,37,13,22,13,21,30,21,13,21,13,39,13,21,13,22,29,20,21,13,21,34,22,13,22,13,38,13,22,13,22,29,22,13,22,20,25,20,14,21,13,41,13,21,13,22,26,22,13,22,13,42,13,22,20
00:62:6e:51:27:2e,7,30,22,13,21,13,41,13,21,20,14,38,13,22,13,22,33,22,13,22,13,39,13,22,13,20,41,13,20,14,21,31,21,13,21,13,42,13,22,13,21,30,21,20,15,20,30,21,13,21,13,35,13,21,14,20,31,21,13,22
00:62:6e:51:27:2e,7,39,13,22,13,22,34,21,13,21,13,38,19,14,20,14,41,13,21,12,21,30,22,12,22,13,40,13,22,13,21,37,13,20,13,20,33,21,14,21,13,38,13,20,13,21,27,21,13,21,20,32,20,14,21,13,39,13,21,13
00:62:6e:51:27:2e,7,31,22,13,22,13,41,13,21,13,21,30,21,13,21,13,41,20,14,20,13,33,13,21,14,21,31,21,14,21,13,38,13,22,20,13,39,13,20,13,21,31,21,14,21,14,41,14,21,14,21,39,15,21,14,20,34,21,13,20
00:62:6e:51:27:2e,7,31,20,20,15,19,34,19,15,21,14,33,13,22,13,22,26,22,13,22,13,34,20,15,20,14,41,14,21,14,21,31,21,14,21,14,41,13,22,13,24,37,15,20,14,20,34,21,13,21,14,33,14,21,14,20,28,21,14,21
00:62:6e:51:27:2e,7,37,13,21,12,21,33,20,13,21,20,31,19,14,20,14,39,14,21,14,21,28,21,12,21,13,42,13,21,13,21,37,13,20,15,20,28,21,14,21,14,32,14,21,13,22,34,21,13,20,13,38,19,14,19,14,41,14,21,14
00:62:6e:51:27:2e,7,25,20,13,20,14,40,13,21,13,21,28,20,20,13,20,33,20,13,21,14,37,14,21,14,21,33,20,14,21,14,37,19,14,20,14,36,13,21,14,21,31,21,14,21,14,36,14,20,14,21,28,20,20,13,21,33,20,14,21
00:62:6e:51:27:2e,7,20,28,20,15,21,17,39,14,21,14,21,28,21,14,21,17,37,13,21,13,21,34,14,20,15,20,30,21,14,21,18,32,14,21,14,42,14,20,21,13,32,12,20,14,20,35,21,14,21,14,38,14,21,14,21,35,20,21,14
00:62:6e:51:27:2e,7,20,26,21,13,21,20,25,20,13,19,14,36,24,25,14,23,32,20,13,31,21,36,14,20,13,24,42,32,20,13,19,32,31,30,29,17,39,14,21,31,41,41,20,13,21,17,42,31,22,19,14,34,14,31,32,36,25,20,14
00:62:6e:51:27:2e,7,19,56,34,21,14,20,34,20,14,19,13,38,13,20,20,15,39,15,20,17,21,32,21,14,47,53,51,44,52,14,21,30,21,13,21,20,32,20,15,21,14,33,14,44,54,61,64,51,32,45,21,47,13,52,42,32,35,14,19
00:62:6e:51:27:2e,7,20,25,20,14,21,14,40,13,20,13,21,25,22,13,21,12,42,13,21,20,15,38,15,21,14,21,35,21,31,29,57,80,36,48,55,62,73,40,52,53,62,45,27,14,20,13,42,14,20,14,21,31,21,13,22,13,37,13,21
00:62:6e:51:27:2e,7,21,29,21,20,14,20,34,20,14,20,14,37,14,21,14,21,29,22,13,21,13,38,13,21,20,14,34,14,21,14,21,31,21,14,21,14,41,14,21,13,22,25,21,20,14,20,35,20,14,21,13,36,14,19,14,20,30,21,14
00:62:6e:51:27:2e,7,14,37,13,21,13,21,27,21,20,14,20,31,20,13,21,14,40,14,21,14,20,30,20,13,25,21,41,19,35,54,60,80,56,36,25,20,35,21,14,21,14,33,14,20,13,21,30,20,14,48,53,64,20,13,20,14,40,13,21
00:62:6e:51:27:2e,7,21,27,20,14,21,14,40,14,21,14,21,21,21,13,20,20,30,21,14,20,14,37,14,20,14,21,27,20,14,21,14,33,14,20,14,20,40,14,20,14,20,32,21,14,20,14,40,13,19,14,20,29,19,14,19,21,31,21,12
00:62:6e:51:27:2e,7,15,37,15,20,15,21,30,20,14,21,14,36,14,20,14,19,33,19,13,20,21,29,20,15,20,15,42,14,21,13,21,31,21,14,21,14,41,14,19,21,12,37,13,21,13,20,29,21,14,21,14,36,14,21,14,20,34,21,14
00:62:6e:51:27:2e,7,14,32,14,20,21,13,41,14,20,15,21,30,21,14,21,14,41,14,20,14,20,25,20,14,19,21,25,21,14,20,14,37,14,21,14,21,34,13,18,21,14,37,14,20,14,20,40,14,21,14,22,29,22,13,22,13,41,14,21
00:62:6e:51:27:2e,7,21,31,20,14,20,14,32,14,20,21,14,33,12,21,19,21,33,22,13,21,14,36,14,21,14,20,34,19,21,13,21,24,22,12,22,13,32,13,22,13,22,26,21,13,20,21,33,21,13,21,13,37,12,22,13,21,32,18,13
00:62:6e:51:27:2e,7,13,37,13,21,14,21,32,17,14,19,14,34,21,13,21,14,35,12,22,13,22,29,22,13,22,13,42,13,21,21,13,32,12,21,12,22,31,18,13,21,13,38,13,22,13,22,40,14,20,14,20,26,20,13,20,12,37,12,22
00:62:6e:51:27:2e,7,38,14,24,14,19,27,20,14,20,21,27,20,12,22,14,36,13,22,13,25,25,21,12,21,30,20,14,21,21,30,21,13,25,12,37,13,22,13,22,24,22,13,25,13,37,20,14,21,12,37,13,21,16,21,29,21,12,21,12
00:62:6e:51:27:2e,7,30,22,12,22,13,38,13,21,14,20,31,20,18,19,14,36,21,13,21,14,36,13,24,13,21,29,21,13,21,13,34,13,24,14,19,31,12,21,13,21,31,22,12,22,13,32,13,21,13,22,27,22,16,21,20,31,20,13,22
00:62:6e:51:27:2e,7,37,13,24,13,21,28,21,13,22,13,34,13,26,13,22,29,21,20,14,20,23,21,12,21,12,33,13,22,13,22,30,22,12,21,13,38,13,21,20,13,35,13,24,13,22,28,22,13,22,13,38,13,25,13,25,26,22,20,14
00:62:6e:51:27:2e,7,38,13,24,20,13,37,13,21,14,22,30,21,12,22,13,33,13,21,12,21,30,21,16,20,20,31,20,13,21,12,38,13,25,13,21,28,21,13,21,13,38,13,25,20,14,36,14,20,13,21,24,20,16,22,13,33,13,22,13
00:62:6e:51:27:2e,7,28,21,16,21,13,38,13,21,20,14,36,14,24,13,21,30,21,13,22,13,37,13,25,13,22,29,21,20,14,20,29,20,13,20,14,35,14,21,14,21,28,21,17,21,13,30,20,14,20,14,37,14,25,13,21,23,21,14,21
00:62:6e:51:27:2e,7,38,13,25,13,22,30,22,13,22,13,38,20,17,20,13,35,15,21,14,21,31,21,18,21,13,38,13,22,20,15,37,14,20,10,25,30,21,13,21,14,30,14,23,14,20,31,21,13,22,20,30,20,18,21,13,37,13,21,13
00:62:6e:51:27:2e,7,25,20,17,20,14,38,14,21,13,22,29,21,16,21,13,37,20,14,20,14,35,14,20,13,21,30,21,14,21,14,38,14,20,13,22,37,14,20,14,21,28,21,17,21,14,38,14,21,14,21,31,21,17,18,14,35,21,14,20
00:62:6e:51:27:2e,7,29,21,16,18,20,30,20,13,21,14,36,14,20,14,21,25,20,14,20,12,34,13,25,20,13,37,14,20,14,21,31,20,17,18,14,37,14,20,14,20,37,14,21,12,21,30,21,13,21,13,36,14,20,14,21,30,21,21,14
00:62:6e:51:27:2e,7,31,14,24,10,20,26,21,13,20,20,31,20,18,18,13,37,14,21,14,21,29,21,17,18,14,34,21,13,20,14,37,13,20,13,21,30,20,14,20,14,36,14,24,17,14,36,13,22,13,22,28,22,16,21,13,33,13,21,14
00:62:6e:51:27:2e,7,29,21,14,20,14,37,14,20,14,20,31,20,17,17,20,30,20,14,21,13,37,14,24,10,21,24,21,14,21,14,37,20,16,17,13,38,12,22,12,21,29,21,16,22,14,37,14,21,21,14,36,13,21,13,22,28,21,12,22
00:62:6e:51:27:2e,7,35,14,20,14,21,30,20,14,20,14,32,14,20,18,21,31,20,14,20,20,27,21,13,24,14,34,13,21,14,21,28,20,13,23,14,35,14,21,21,13,37,13,22,16,22,26,21,14,21,14,36,14,21,13,21,37,14,21,14
00:62:6e:51:27:2e,7,37,16,20,17,20,37,13,21,13,21,26,20,14,23,14,31,14,21,14,21,30,20,14,24,21,26,21,12,21,13,36,14,21,13,21,30,20,14,21,14,33,14,21,17,20,37,13,21,12,21,26,22,13,25,13,33,14,21,14
00:62:6e:51:27:2e,7,30,21,14,25,14,36,14,20,14,20,37,14,20,13,21,29,21,12,21,14,38,14,21,18,21,30,20,13,20,21,29,21,13,20,13,38,13,22,12,22,24,21,13,24,13,33,14,21,14,21,36,13,21,17,22,29,22,12,22
00:62:6e:51:27:2e,7,33,14,21,11,21,30,21,14,21,14,30,14,19,17,19,32,13,21,13,21,30,22,12,25,13,39,13,21,14,21,30,20,14,24,21,30,21,13,21,12,37,13,22,16,22,28,21,13,21,13,37,20,14,24,14,30,13,22,12
00:62:6e:51:27:2e,7,36,21,13,25,13,34,13,22,13,22,29,21,14,24,14,38,14,20,14,20,31,13,21,17,22,24,21,12,22,13,37,13,21,16,21,22,21,20,13,21,28,21,13,25,13,35,12,22,13,22,30,21,13,24,13,37,20,14,20
00:62:6e:51:27:2e,7,29,21,14,24,14,36,21,13,21,13,37,13,22,16,22,29,22,13,21,13,37,13,22,17,20,7,0,0,4,9,13,0,2,3,0,2,0,9,20,14,37,13,21,17,21,30,21,13,21,13,36,12,22,16,22,36,15,20,15
00:62:6e:51:27:2e,7,33,13,22,17,22,29,21,13,8,0,1,10,7,1,2,39,12,22,13,22,29,21,13,24,20,29,20,14,21,14,38,13,21,17,20,29,21,12,22,12,38,13,21,20,14,35,14,21,14,21,30,21,13,20,13,33,13,21,13
00:62:6e:51:27:2e,7,28,22,12,21,13,38,13,22,13,22,28,22,13,25,13,37,20,13,20,13,38,13,22,16,18,29,22,13,22,13,33,13,22,16,18,37,14,20,14,21,26,20,13,20,12,32,12,22,13,22,29,22,20,18,16,31,20,14,20
00:62:6e:51:27:2e,7,29,21,20,15,17,26,21,14,22,13,35,13,21,16,18,28,21,13,22,13,38,13,21,20,13,35,13,22,13,22,24,22,13,25,9,36,13,21,13,20,30,21,12,24,21,27,20,14,21,13,38,13,21,16,19,29,21,13,22
00:62:6e:51:27:2e,7,38,13,21,16,17,30,21,20,14,20,26,21,12,24,9,38,13,22,13,22,29,22,13,25,17,31,20,14,20,13,38,13,20,16,21,30,20,14,21,13,35,13,21,16,18,36,14,19,14,20,30,20,13,24,10,38,14,21,14
00:62:6e:51:27:2e,7,29,21,13,22,12,37,13,21,13,22,36,15,20,14,23,31,20,13,21,14,36,14,20,13,22,28,21,13,21,12,36,20,14,20,18,38,13,21,14,21,30,21,14,21,13,37,14,21,13,22,37,15,20,13,23,31,20,13,21
00:62:6e:51:27:2e,7,37,15,21,14,20,30,21,13,21,13,36,13,22,13,25,36,14,20,14,21,30,21,14,21,13,33,14,20,14,20,30,21,13,22,19,31,21,13,21,13,33,13,21,13,23,27,21,14,20,14,36,14,20,21,17,36,15,21,13
00:62:6e:51:27:2e,7,35,20,14,20,14,37,13,21,14,20,30,20,14,20,17,32,21,13,21,14,37,12,21,13,20,30,21,14,20,14,36,14,20,21,18,36,14,21,14,22,28,22,12,20,17,37,13,21,13,21,30,20,14,20,20,28,21,14,21
00:62:6e:51:27:2e,7,28,21,14,19,23,31,20,13,20,13,36,14,20,14,25,30,21,14,21,14,36,21,14,20,17,36,13,21,12,21,29,20,13,21,13,37,14,21,14,21,37,13,21,13,25,29,21,12,22,12,34,12,22,12,24,25,21,20,14
00:62:6e:51:27:2e,7,14,21,14,21,25,20,14,21,14,37,13,21,13,21,29,21,20,14,20,31,21,14,21,14,38,14,20,14,20,28,17,13,21,14,32,13,21,20,15,37,15,21,14,21,26,21,14,21,14,36,10,21,14,20,31,20,20,15,20
00:62:6e:51:27:2e,7,16,14,20,14,34,14,20,14,20,31,17,14,21,14,37,14,20,14,20,31,14,20,15,21,25,21,14,21,14,37,10,21,14,21,30,21,14,20,21,33,17,13,21,12,32,14,21,14,21,30,17,14,21,14,37,14,21,14,21
00:62:6e:51:27:2e,7,17,13,20,14,37,13,20,20,14,36,13,21,14,21,30,21,14,21,14,39,10,20,14,19,35,13,21,13,21,32,17,14,21,14,37,14,20,14,20,31,17,21,13,20,29,21,12,22,12,37,12,22,12,22,26,21,14,21,14
00:62:6e:51:27:2e,7,18,21,14,21,28,21,14,19,14,37,13,20,21,12,30,14,21,14,21,29,24,14,21,14,36,14,20,20,13,37,13,22,12,22,27,22,12,22,12,36,10,22,13,21,37,14,21,14,21,34,21,12,22,12,36,12,22,13,22
00:62:6e:51:27:2e,7,25,14,21,14,34,14,21,14,21,30,24,14,20,14,37,21,13,21,12,35,12,22,13,22,29,21,14,21,14,37,18,21,21,13,38,13,21,12,21,28,21,13,22,13,39,13,21,13,22,29,24,20,14,20,29,22,12,21,12
00:62:6e:51:27:2e,7,23,21,14,21,25,21,13,22,13,37,17,21,14,21,31,20,14,20,14,36,24,13,21,13,36,13,22,13,22,29,24,13,21,14,38,13,21,21,13,38,17,21,12,21,25,21,12,22,13,35,16,22,13,22,36,15,20,14,21
